CodProvincia;CodMunicipio;CodigoPostal;Municipio;Provincia
4;36;4859;Chercos;Almería
4;37;4825;Chirivel;Almería
4;38;4750;Dalías;Almería
4;41;4729;Enix;Almería
4;43;4728;Felix;Almería
4;44;4869;Fines;Almería
4;45;4500;Fiñana;Almería
4;46;4460;Fondón;Almería
4;46;4479;Fondón;Almería
4;47;4560;Gádor;Almería
4;48;4280;Gallardos, Los;Almería
4;48;4288;Gallardos, Los;Almería
4;48;4289;Gallardos, Los;Almería
4;49;4630;Garrucha;Almería
4;50;4558;Gérgal;Almería
4;50;4550;Gérgal;Almería
4;50;4549;Gérgal;Almería
4;50;4559;Gérgal;Almería
4;51;4409;Huécija;Almería
4;52;4230;Huércal de Almería;Almería
4;53;4600;Huércal-Overa;Almería
4;53;4662;Huércal-Overa;Almería
4;53;4690;Huércal-Overa;Almería
4;53;4691;Huércal-Overa;Almería
4;53;4692;Huércal-Overa;Almería
4;53;4693;Huércal-Overa;Almería
4;53;4694;Huércal-Overa;Almería
4;53;4964;Huércal-Overa;Almería
4;54;4431;Illar;Almería
4;55;4430;Instinción;Almería
4;56;4868;Laroya;Almería
4;57;4470;Láujar de Andarax;Almería
4;58;4859;Líjar;Almería
4;59;4271;Lubrín;Almería
4;60;4114;Lucainena de las Torres;Almería
4;60;4210;Lucainena de las Torres;Almería
4;60;4211;Lucainena de las Torres;Almería
4;61;4877;Lúcar;Almería
4;61;4887;Lúcar;Almería
4;62;4867;Macael;Almería
4;63;4838;María;Almería
4;63;4839;María;Almería
4;64;4638;Mojácar;Almería
4;64;4639;Mojácar;Almería
4;65;4540;Nacimiento;Almería
4;66;4149;Níjar;Almería
4;66;4151;Níjar;Almería
4;66;4147;Níjar;Almería
4;66;4119;Níjar;Almería
4;66;4118;Níjar;Almería
4;66;4117;Níjar;Almería
4;66;4115;Níjar;Almería
4;66;4114;Níjar;Almería
4;66;4113;Níjar;Almería
4;66;4188;Níjar;Almería
4;66;4110;Níjar;Almería
4;66;4100;Níjar;Almería
4;66;4116;Níjar;Almería
4;67;4459;Ohanes;Almería
4;68;4212;Olula de Castro;Almería
4;69;4860;Olula del Río;Almería
4;70;4810;Oria;Almería
4;70;4811;Oria;Almería
4;70;4813;Oria;Almería
4;70;4899;Oria;Almería
4;70;4640;Oria;Almería
4;71;4458;Padules;Almería
4;72;4810;Partaloa;Almería
4;73;4479;Paterna del Río;Almería
4;73;4779;Paterna del Río;Almería
4;74;4250;Pechina;Almería
4;74;4259;Pechina;Almería
4;75;4640;Pulpí;Almería
4;75;4647;Pulpí;Almería
4;75;4648;Pulpí;Almería
4;75;4649;Pulpí;Almería
4;76;4870;Purchena;Almería
4;77;4440;Rágol;Almería
4;78;4260;Rioja;Almería
4;79;4741;Roquetas de Mar;Almería
4;79;4743;Roquetas de Mar;Almería
4;79;4740;Roquetas de Mar;Almería
4;79;4720;Roquetas de Mar;Almería
4;80;4568;Santa Cruz de Marchena;Almería
4;81;4420;Santa Fe de Mondújar;Almería
4;82;4213;Senés;Almería
4;83;4890;Serón;Almería
4;83;4897;Serón;Almería
4;83;4898;Serón;Almería
4;83;4899;Serón;Almería
4;84;4878;Sierro;Almería
4;85;4877;Somontín;Almería
4;86;4277;Sorbas;Almería
4;86;4279;Sorbas;Almería
4;86;4289;Sorbas;Almería
4;86;4278;Sorbas;Almería
4;86;4270;Sorbas;Almería
4;86;4149;Sorbas;Almería
4;86;4248;Sorbas;Almería
4;86;4271;Sorbas;Almería
4;87;4878;Suflí;Almería
4;88;4200;Tabernas;Almería
4;88;4211;Tabernas;Almería
4;89;4661;Taberno;Almería
4;89;4692;Taberno;Almería
4;90;4275;Tahal;Almería
4;90;4279;Tahal;Almería
4;91;4569;Terque;Almería
4;91;4659;Terque;Almería
4;92;4880;Tíjola;Almería
4;92;4887;Tíjola;Almería
4;92;4889;Tíjola;Almería
4;92;4275;Tíjola;Almería
4;93;4639;Turre;Almería
4;94;4211;Turrillas;Almería
4;95;4274;Uleila del Campo;Almería
4;95;4279;Uleila del Campo;Almería
4;96;4879;Urrácal;Almería
4;97;4212;Velefique;Almería
4;98;4829;Vélez-Blanco;Almería
4;98;4839;Vélez-Blanco;Almería
4;98;4830;Vélez-Blanco;Almería
4;99;4820;Vélez-Rubio;Almería
4;99;4826;Vélez-Rubio;Almería
4;99;4827;Vélez-Rubio;Almería
4;99;4828;Vélez-Rubio;Almería
4;99;4829;Vélez-Rubio;Almería
4;100;4620;Vera;Almería
4;101;4240;Viator;Almería
4;102;4727;Vícar;Almería
4;102;4738;Vícar;Almería
4;103;4650;Zurgena;Almería
4;103;4661;Zurgena;Almería
4;103;4662;Zurgena;Almería
4;901;4530;Tres Villas, Las;Almería
4;901;4532;Tres Villas, Las;Almería
4;902;4700;Ejido, El;Almería
4;902;4710;Ejido, El;Almería
4;902;4711;Ejido, El;Almería
4;902;4712;Ejido, El;Almería
4;902;4715;Ejido, El;Almería
4;902;4716;Ejido, El;Almería
4;903;4745;Mojonera, La;Almería
4;903;4746;Mojonera, La;Almería
5;1;5296;Adanero;Ávila
5;2;5430;Adrada, La;Ávila
5;5;5358;Albornos;Ávila
5;7;5580;Aldeanueva de Santa Cruz;Ávila
5;8;5212;Aldeaseca;Ávila
5;10;5593;Aldehuela, La;Ávila
5;12;5560;Amavida;Ávila
5;13;5416;Arenal, El;Ávila
5;14;5400;Arenas de San Pedro;Ávila
5;14;5418;Arenas de San Pedro;Ávila
5;15;5153;Arevalillo;Ávila
5;16;5200;Arévalo;Ávila
5;17;5340;Aveinte;Ávila
5;17;5357;Aveinte;Ávila
5;18;5580;Avellaneda;Ávila
5;19;5001;Ávila;Ávila
5;19;5002;Ávila;Ávila
5;19;5003;Ávila;Ávila
5;19;5004;Ávila;Ávila
5;19;5005;Ávila;Ávila
5;19;5160;Ávila;Ávila
5;19;5194;Ávila;Ávila
5;19;5195;Ávila;Ávila
5;19;5197;Ávila;Ávila
5;21;5600;Barco de Ávila, El;Ávila
5;22;5110;Barraco, El;Ávila
5;22;5278;Barraco, El;Ávila
5;23;5229;Barromán;Ávila
5;24;5610;Becedas;Ávila
5;24;5694;Becedas;Ávila
5;25;5153;Becedillas;Ávila
5;26;5229;Bercial de Zapardiel;Ávila
5;27;5162;Berlanas, Las;Ávila
5;29;5211;Bernuy-Zapardiel;Ávila
5;30;5194;Berrocalejo de Aragona;Ávila
5;33;5146;Blascomillán;Ávila
5;33;5380;Blascomillán;Ávila
5;34;5299;Blasconuño de Matacabras;Ávila
5;35;5290;Blascosancho;Ávila
5;36;5165;Bohodón, El;Ávila
5;37;5630;Bohoyo;Ávila
5;37;5690;Bohoyo;Ávila
5;38;5514;Bonilla de la Sierra;Ávila
5;38;5570;Bonilla de la Sierra;Ávila
5;39;5357;Brabos;Ávila
5;40;5140;Bularros;Ávila
5;40;5340;Bularros;Ávila
5;41;5113;Burgohondo;Ávila
5;41;5513;Burgohondo;Ávila
5;42;5217;Cabezas de Alambre;Ávila
5;43;5211;Cabezas del Pozo;Ávila
5;44;5148;Cabezas del Villar;Ávila
5;45;5165;Cabizuela;Ávila
5;46;5212;Canales;Ávila
5;47;548;Candeleda;Ávila
5;47;5480;Candeleda;Ávila
5;47;5489;Candeleda;Ávila
5;48;5211;Cantiveros;Ávila
5;49;5320;Cardeñosa;Ávila
5;51;5620;Carrera, La;Ávila
5;52;5571;Casas del Puerto;Ávila
5;53;5140;Casasola;Ávila
5;54;5450;Casavieja;Ávila
5;55;5428;Casillas;Ávila
5;55;5429;Casillas;Ávila
5;56;5229;Castellanos de Zapardiel;Ávila
5;57;5260;Cebreros;Ávila
5;58;5132;Cepeda la Mora;Ávila
5;59;5149;Cillán;Ávila
5;60;5211;Cisla;Ávila
5;61;5192;Colilla, La;Ávila
5;62;5309;Collado de Contreras;Ávila
5;63;5153;Collado del Mirón;Ávila
5;64;5217;Constanzana;Ávila
5;65;5309;Crespos;Ávila
5;65;5300;Crespos;Ávila
5;66;5414;Cuevas del Valle;Ávila
5;67;5141;Chamartín;Ávila
5;69;5217;Donjimeno;Ávila
5;70;5215;Donvidas;Ávila
5;72;5296;Espinosa de los Caballeros;Ávila
5;73;5370;Flores de Ávila;Ávila
5;74;5310;Fontiveros;Ávila
5;75;5427;Fresnedilla;Ávila
5;76;5197;Fresno, El;Ávila
5;77;5212;Fuente el Saúz;Ávila
5;78;5212;Fuentes de Año;Ávila
5;79;5141;Gallegos de Altamiros;Ávila
5;80;5147;Gallegos de Sobrinos;Ávila
5;81;5134;Garganta del Villar;Ávila
5;82;5640;Gavilanes;Ávila
5;82;5460;Gavilanes;Ávila
5;83;5197;Gemuño;Ávila
5;84;5619;Gilbuena;Ávila
5;85;5693;Gil García;Ávila
5;86;5380;Gimialcón;Ávila
5;87;5163;Gotarrendura;Ávila
5;88;5357;Grandes y San Martín;Ávila
5;89;5417;Guisando;Ávila
5;90;5296;Gutierre-Muñoz;Ávila
5;92;5164;Hernansancho;Ávila
5;93;5196;Herradón de Pinares;Ávila
5;93;5294;Herradón de Pinares;Ávila
5;93;5268;Herradón de Pinares;Ávila
5;94;5146;Herreros de Suso;Ávila
5;95;5427;Higuera de las Dueñas;Ávila
5;96;5131;Hija de Dios, La;Ávila
5;97;5695;Horcajada, La;Ávila
5;97;5696;Horcajada, La;Ávila
5;99;5210;Horcajo de las Torres;Ávila
5;100;5415;Hornillo, El;Ávila
5;101;5123;Hoyocasero;Ávila
5;102;5250;Hoyo de Pinares, El;Ávila
5;103;5516;Hoyorredondo;Ávila
5;104;5634;Hoyos del Collado;Ávila
5;105;5634;Hoyos del Espino;Ávila
5;105;5364;Hoyos del Espino;Ávila
5;106;5132;Hoyos de Miguel Muñoz;Ávila
5;107;5147;Hurtumpascual;Ávila
5;108;5694;Junciana;Ávila
5;109;5213;Langa;Ávila
5;110;5490;Lanzahíta;Ávila
5;112;5692;Losar del Barco, El;Ávila
5;113;5690;Llanos de Tormes, Los;Ávila
5;114;5220;Madrigal de las Altas Torres;Ávila
5;115;5291;Maello;Ávila
5;116;5153;Malpartida de Corneja;Ávila
5;117;5298;Mamblas;Ávila
5;118;5146;Mancera de Arriba;Ávila
5;119;5145;Manjabálago;Ávila
5;120;5140;Marlín;Ávila
5;121;5140;Martiherrero;Ávila
5;122;5151;Martínez;Ávila
5;122;5152;Martínez;Ávila
5;123;5194;Mediana de Voltoya;Ávila
5;124;5619;Medinilla;Ávila
5;125;5131;Mengamuñoz;Ávila
5;126;5514;Mesegar de Corneja;Ávila
5;127;5461;Mijares;Ávila
5;128;5161;Mingorría;Ávila
5;128;5280;Mingorría;Ávila
5;129;5154;Mirón, El;Ávila
5;129;5153;Mirón, El;Ávila
5;130;5191;Mironcillo;Ávila
5;131;5146;Mirueña de los Infanzones;Ávila
5;132;5410;Mombeltrán;Ávila
5;132;5491;Mombeltrán;Ávila
5;133;5163;Monsalupe;Ávila
5;134;5299;Moraleja de Matacabras;Ávila
5;135;5540;Muñana;Ávila
5;136;5145;Muñico;Ávila
5;138;5530;Muñogalindo;Ávila
5;139;5309;Muñogrande;Ávila
5;139;5357;Muñogrande;Ávila
5;140;5358;Muñomer del Peco;Ávila
5;141;5192;Muñopepe;Ávila
5;142;5380;Muñosancho;Ávila
5;143;5560;Muñotello;Ávila
5;144;5154;Narrillos del Álamo;Ávila
5;145;5141;Narrillos del Rebollar;Ávila
5;147;5370;Narros del Castillo;Ávila
5;148;5131;Narros del Puerto;Ávila
5;149;5358;Narros de Saldueña;Ávila
5;151;5571;Navacepedilla de Corneja;Ávila
5;152;5216;Nava de Arévalo;Ávila
5;153;5697;Nava del Barco;Ávila
5;154;5134;Navadijos;Ávila
5;155;5514;Navaescurial;Ávila
5;156;5429;Navahondilla;Ávila
5;157;5134;Navalacruz;Ávila
5;158;5120;Navalmoral;Ávila
5;159;5697;Navalonguilla;Ávila
5;160;5123;Navalosa;Ávila
5;161;5240;Navalperal de Pinares;Ávila
5;162;5631;Navalperal de Tormes;Ávila
5;162;5632;Navalperal de Tormes;Ávila
5;163;5100;Navaluenga;Ávila
5;164;5122;Navaquesera;Ávila
5;165;5635;Navarredonda de Gredos;Ávila
5;166;5120;Navarredondilla;Ávila
5;167;5115;Navarrevisca;Ávila
5;168;5230;Navas del Marqués, Las;Ávila
5;168;5239;Navas del Marqués, Las;Ávila
5;169;5122;Navatalgordo;Ávila
5;170;5697;Navatejares;Ávila
5;171;5619;Neila de San Miguel;Ávila
5;172;5191;Niharra;Ávila
5;173;5193;Ojos-Albos;Ávila
5;174;5296;Orbita;Ávila
5;175;5164;Oso, El;Ávila
5;176;5520;Padiernos;Ávila
5;177;5292;Pajares de Adaja;Ávila
5;178;5215;Palacios de Goda;Ávila
5;179;5358;Papatrigo;Ávila
5;180;5146;Parral, El;Ávila
5;181;5150;Pascualcobo;Ávila
5;182;5470;Pedro Bernardo;Ávila
5;183;5165;Pedro-Rodríguez;Ávila
5;184;5239;Peguerinos;Ávila
5;185;5163;Peñalba de Ávila;Ávila
5;186;5500;Piedrahíta;Ávila
5;186;5515;Piedrahíta;Ávila
5;187;5540;Piedralaves;Ávila
5;187;5440;Piedralaves;Ávila
5;188;5560;Poveda;Ávila
5;189;5492;Poyales del Hoyo;Ávila
5;190;5292;Pozanco;Ávila
5;191;5560;Pradosegar;Ávila
5;192;5621;Puerto Castilla;Ávila
5;193;5298;Rasueros;Ávila
5;194;5150;Riocabado;Ávila
5;194;5164;Riocabado;Ávila
5;195;5190;Riofrío;Ávila
5;196;5309;Rivilla de Barajas;Ávila
5;197;5520;Salobral;Ávila
5;198;5380;Salvadiós;Ávila
5;199;5619;San Bartolomé de Béjar;Ávila
5;200;5516;San Bartolomé de Corneja;Ávila
5;201;5267;San Bartolomé de Pinares;Ávila
5;204;5290;Sanchidrián;Ávila
5;205;5141;Sanchorreja;Ávila
5;206;5289;San Esteban de los Patos;Ávila
5;207;5412;San Esteban del Valle;Ávila
5;208;5229;San Esteban de Zapardiel;Ávila
5;209;5146;San García de Ingelmos;Ávila
5;210;5210;San Juan de la Encinilla;Ávila
5;210;5358;San Juan de la Encinilla;Ávila
5;211;5111;San Juan de la Nava;Ávila
5;212;5120;San Juan del Molinillo;Ávila
5;213;5145;San Juan del Olmo;Ávila
5;214;5696;San Lorenzo de Tormes;Ávila
5;215;5133;San Martín de la Vega del Alberche;Ávila
5;216;5132;San Martín del Pimpollar;Ávila
5;217;5514;San Miguel de Corneja;Ávila
5;218;5150;San Miguel de Serrezuela;Ávila
5;219;5164;San Pascual;Ávila
5;220;5350;San Pedro del Arroyo;Ávila
5;221;5413;Santa Cruz del Valle;Ávila
5;222;5268;Santa Cruz de Pinares;Ávila
5;224;5530;Santa María del Arroyo;Ávila
5;225;5511;Santa María del Berrocal;Ávila
5;225;5510;Santa María del Berrocal;Ávila
5;226;5580;Santa María de los Caballeros;Ávila
5;226;5581;Santa María de los Caballeros;Ávila
5;227;5429;Santa María del Tiétar;Ávila
5;228;5592;Santiago del Collado;Ávila
5;229;5292;Santo Domingo de las Posadas;Ávila
5;230;5357;Santo Tomé de Zabarcos;Ávila
5;231;5217;San Vicente de Arévalo;Ávila
5;232;5192;Serrada, La;Ávila
5;233;5115;Serranillos;Ávila
5;233;5116;Serranillos;Ávila
5;234;5357;Sigeres;Ávila
5;235;5215;Sinlabajos;Ávila
5;236;5621;Solana de Ávila;Ávila
5;236;5691;Solana de Ávila;Ávila
5;237;5149;Solana de Rioalmar;Ávila
5;238;5130;Solosancho;Ávila
5;239;5198;Sotalbo;Ávila
5;240;5420;Sotillo de la Adrada;Ávila
5;241;5170;Tiemblo, El;Ávila
5;241;5270;Tiemblo, El;Ávila
5;241;5278;Tiemblo, El;Ávila
5;241;5279;Tiemblo, El;Ávila
5;242;5165;Tiñosillos;Ávila
5;243;5298;Tolbaños;Ávila
5;243;5289;Tolbaños;Ávila
5;244;5697;Tormellas;Ávila
5;245;5196;Tornadizos de Ávila;Ávila
5;246;5514;Tórtoles;Ávila
5;247;5520;Torre, La;Ávila
5;247;5540;Torre, La;Ávila
5;249;5693;Umbrías;Ávila
5;251;5560;Vadillo de la Sierra;Ávila
5;252;5143;Valdecasa;Ávila
5;253;5292;Vega de Santa María;Ávila
5;254;5292;Velayos;Ávila
5;256;5357;Villaflor;Ávila
5;257;5571;Villafranca de la Sierra;Ávila
5;258;5164;Villanueva de Gómez;Ávila
5;259;5212;Villanueva del Aceral;Ávila
5;260;5591;Villanueva del Campillo;Ávila
5;261;5516;Villar de Corneja;Ávila
5;262;5413;Villarejo del Valle;Ávila
5;263;5560;Villatoro;Ávila
5;264;5309;Viñegra de Moraña;Ávila
5;265;5146;Vita;Ávila
5;266;5154;Zapardiel de la Cañada;Ávila
5;267;5631;Zapardiel de la Ribera;Ávila
5;901;5632;San Juan de Gredos;Ávila
5;901;5633;San Juan de Gredos;Ávila
5;902;5193;Santa María del Cubillo;Ávila
5;903;5151;Diego del Carpio;Ávila
5;904;5630;Santiago del Tormes;Ávila
5;905;5114;Villanueva de Ávila;Ávila
6;1;6713;Acedera;Badajoz
6;1;6730;Acedera;Badajoz
6;2;6207;Aceuchal;Badajoz
6;2;6410;Aceuchal;Badajoz
6;3;6940;Ahillones;Badajoz
6;4;6840;Alange;Badajoz
6;5;6170;Albuera, La;Badajoz
6;6;6510;Alburquerque;Badajoz
6;6;6519;Alburquerque;Badajoz
6;7;6131;Alconchel;Badajoz
6;8;6393;Alconera;Badajoz
6;9;6894;Aljucén;Badajoz
6;10;6171;Almendral;Badajoz
6;11;6200;Almendralejo;Badajoz
6;12;6850;Arroyo de San Serván;Badajoz
6;13;6329;Atalaya;Badajoz
6;14;6920;Azuaga;Badajoz
6;14;6929;Azuaga;Badajoz
6;15;6170;Badajoz;Badajoz
6;15;6180;Badajoz;Badajoz
6;15;6181;Badajoz;Badajoz
6;15;6182;Badajoz;Badajoz
6;15;6183;Badajoz;Badajoz
6;15;6011;Badajoz;Badajoz
6;15;6195;Badajoz;Badajoz
6;15;6194;Badajoz;Badajoz
6;15;6193;Badajoz;Badajoz
6;15;6003;Badajoz;Badajoz
6;15;6010;Badajoz;Badajoz
6;15;6002;Badajoz;Badajoz
6;15;6004;Badajoz;Badajoz
6;15;6005;Badajoz;Badajoz
6;15;6006;Badajoz;Badajoz
6;15;6007;Badajoz;Badajoz
6;15;6008;Badajoz;Badajoz
6;15;6009;Badajoz;Badajoz
6;15;6001;Badajoz;Badajoz
6;16;6160;Barcarrota;Badajoz
6;17;6659;Baterno;Badajoz
6;18;6428;Benquerencia de la Serena;Badajoz
6;18;6429;Benquerencia de la Serena;Badajoz
6;18;6613;Benquerencia de la Serena;Badajoz
6;18;6615;Benquerencia de la Serena;Badajoz
6;19;6930;Berlanga;Badajoz
6;20;6250;Bienvenida;Badajoz
6;21;6394;Bodonal de la Sierra;Badajoz
6;22;6370;Burguillos del Cerro;Badajoz
6;23;6600;Cabeza del Buey;Badajoz
6;23;6614;Cabeza del Buey;Badajoz
6;24;6293;Cabeza la Vaca;Badajoz
6;25;6810;Calamonte;Badajoz
6;26;6292;Calera de León;Badajoz
6;27;6249;Calzadilla de los Barros;Badajoz
6;28;6459;Campanario;Badajoz
6;28;6460;Campanario;Badajoz
6;29;6443;Campillo de Llerena;Badajoz
6;30;6612;Capilla;Badajoz
6;31;6249;Carmonita;Badajoz
6;31;6488;Carmonita;Badajoz
6;32;6894;Carrascalejo, El;Badajoz
6;33;6770;Casas de Don Pedro;Badajoz
6;34;6960;Casas de Reina;Badajoz
6;35;6680;Castilblanco;Badajoz
6;36;6420;Castuera;Badajoz
6;37;6518;Codosera, La;Badajoz
6;38;6487;Cordobilla de Lácara;Badajoz
6;39;6469;Coronada, La;Badajoz
6;40;6196;Corte de Peleas;Badajoz
6;41;6479;Cristina;Badajoz
6;42;6105;Cheles;Badajoz
6;43;6820;Don Álvaro;Badajoz
6;44;6412;Don Benito;Badajoz
6;44;6711;Don Benito;Badajoz
6;44;6410;Don Benito;Badajoz
6;44;6400;Don Benito;Badajoz
6;44;6717;Don Benito;Badajoz
6;45;6197;Entrín Bajo;Badajoz
6;46;6860;Esparragalejo;Badajoz
6;47;6439;Esparragosa de la Serena;Badajoz
6;48;6620;Esparragosa de Lares;Badajoz
6;49;6390;Feria;Badajoz
6;50;6340;Fregenal de la Sierra;Badajoz
6;51;6660;Fuenlabrada de los Montes;Badajoz
6;52;6240;Fuente de Cantos;Badajoz
6;53;6980;Fuente del Arco;Badajoz
6;54;6360;Fuente del Maestre;Badajoz
6;55;6280;Fuentes de León;Badajoz
6;56;6690;Garbayuela;Badajoz
6;57;6656;Garlitos;Badajoz
6;58;6870;Garrovilla, La;Badajoz
6;59;6910;Granja de Torrehermosa;Badajoz
6;60;6410;Guareña;Badajoz
6;60;6470;Guareña;Badajoz
6;61;6174;Haba, La;Badajoz
6;61;6714;Haba, La;Badajoz
6;62;6692;Helechosa de los Montes;Badajoz
6;63;6670;Herrera del Duque;Badajoz
6;63;6679;Herrera del Duque;Badajoz
6;64;6441;Higuera de la Serena;Badajoz
6;65;6445;Higuera de Llerena;Badajoz
6;66;6132;Higuera de Vargas;Badajoz
6;67;6350;Higuera la Real;Badajoz
6;68;6226;Hinojosa del Valle;Badajoz
6;69;6228;Hornachos;Badajoz
6;70;6380;Jerez de los Caballeros;Badajoz
6;70;6389;Jerez de los Caballeros;Badajoz
6;71;6391;Lapa, La;Badajoz
6;72;6187;Lobón;Badajoz
6;72;6498;Lobón;Badajoz
6;73;6227;Llera;Badajoz
6;74;6900;Llerena;Badajoz
6;75;6468;Magacela;Badajoz
6;76;6939;Maguilla;Badajoz
6;77;6928;Malcocinado;Badajoz
6;78;6440;Malpartida de la Serena;Badajoz
6;79;6478;Manchita;Badajoz
6;80;6411;Medellín;Badajoz
6;81;6320;Medina de las Torres;Badajoz
6;82;6413;Mengabril;Badajoz
6;83;6800;Mérida;Badajoz
6;84;6891;Mirandilla;Badajoz
6;85;6260;Monesterio;Badajoz
6;86;6291;Montemolín;Badajoz
6;86;6907;Montemolín;Badajoz
6;86;6908;Montemolín;Badajoz
6;87;6427;Monterrubio de la Serena;Badajoz
6;88;6499;Montijo;Badajoz
6;88;6480;Montijo;Badajoz
6;88;6489;Montijo;Badajoz
6;89;6176;Morera, La;Badajoz
6;90;6486;Nava de Santiago, La;Badajoz
6;91;6730;Navalvillar de Pela;Badajoz
6;91;6731;Navalvillar de Pela;Badajoz
6;91;6760;Navalvillar de Pela;Badajoz
6;92;6173;Nogales;Badajoz
6;93;6120;Oliva de la Frontera;Badajoz
6;94;6475;Oliva de Mérida;Badajoz
6;95;6106;Olivenza;Badajoz
6;95;6109;Olivenza;Badajoz
6;95;6100;Olivenza;Badajoz
6;95;6108;Olivenza;Badajoz
6;95;6107;Olivenza;Badajoz
6;96;6750;Orellana de la Sierra;Badajoz
6;97;6740;Orellana la Vieja;Badajoz
6;98;6476;Palomas;Badajoz
6;99;6176;Parra, La;Badajoz
6;100;6610;Peñalsordo;Badajoz
6;101;6919;Peraleda del Zaucejo;Badajoz
6;102;6630;Puebla de Alcocer;Badajoz
6;103;6490;Puebla de la Calzada;Badajoz
6;104;6477;Puebla de la Reina;Badajoz
6;105;6906;Puebla del Maestre;Badajoz
6;106;6229;Puebla del Prior;Badajoz
6;107;6191;Puebla de Obando;Badajoz
6;108;6310;Puebla de Sancho Pérez;Badajoz
6;108;6392;Puebla de Sancho Pérez;Badajoz
6;109;6450;Quintana de la Serena;Badajoz
6;110;6970;Reina;Badajoz
6;111;6715;Rena;Badajoz
6;112;6442;Retamal de Llerena;Badajoz
6;113;6225;Ribera del Fresno;Badajoz
6;114;6657;Risco;Badajoz
6;115;6190;Roca de la Sierra, La;Badajoz
6;116;6174;Salvaleón;Badajoz
6;117;6175;Salvatierra de los Barros;Badajoz
6;119;6893;San Pedro de Mérida;Badajoz
6;120;6410;Santa Amalia;Badajoz
6;121;6150;Santa Marta;Badajoz
6;122;6230;Santos de Maimona, Los;Badajoz
6;123;6500;San Vicente de Alcántara;Badajoz
6;124;6270;Segura de León;Badajoz
6;125;6650;Siruela;Badajoz
6;126;6196;Solana de los Barros;Badajoz
6;126;6198;Solana de los Barros;Badajoz
6;126;6209;Solana de los Barros;Badajoz
6;127;6640;Talarrubias;Badajoz
6;128;6140;Talavera la Real;Badajoz
6;129;6133;Táliga;Badajoz
6;130;6658;Tamurejo;Badajoz
6;131;6172;Torre de Miguel Sesmero;Badajoz
6;132;6880;Torremayor;Badajoz
6;133;6210;Torremejía;Badajoz
6;134;6909;Trasierra;Badajoz
6;135;6892;Trujillanos;Badajoz
6;136;6290;Usagre;Badajoz
6;137;6689;Valdecaballeros;Badajoz
6;138;6474;Valdetorres;Badajoz
6;139;6444;Valencia de las Torres;Badajoz
6;140;6134;Valencia del Mombuey;Badajoz
6;141;6330;Valencia del Ventoso;Badajoz
6;142;6378;Valverde de Burguillos;Badajoz
6;143;6130;Valverde de Leganés;Badajoz
6;144;6927;Valverde de Llerena;Badajoz
6;145;6890;Valverde de Mérida;Badajoz
6;146;6458;Valle de la Serena;Badajoz
6;147;6177;Valle de Matamoros;Badajoz
6;148;6178;Valle de Santa Ana;Badajoz
6;149;6220;Villafranca de los Barros;Badajoz
6;150;6950;Villagarcía de la Torre;Badajoz
6;151;6473;Villagonzalo;Badajoz
6;152;6208;Villalba de los Barros;Badajoz
6;153;6710;Villanueva de la Serena;Badajoz
6;153;6720;Villanueva de la Serena;Badajoz
6;153;6712;Villanueva de la Serena;Badajoz
6;153;6700;Villanueva de la Serena;Badajoz
6;153;6718;Villanueva de la Serena;Badajoz
6;154;6110;Villanueva del Fresno;Badajoz
6;155;6192;Villar del Rey;Badajoz
6;156;6716;Villar de Rena;Badajoz
6;156;6717;Villar de Rena;Badajoz
6;157;6678;Villarta de los Montes;Badajoz
6;158;6300;Zafra;Badajoz
6;159;6129;Zahínos;Badajoz
6;160;6430;Zalamea de la Serena;Badajoz
6;161;6611;Zarza-Capilla;Badajoz
6;162;6830;Zarza, La;Badajoz
6;162;6830;Zarza, La;Badajoz
6;901;6185;Valdelacalzada;Badajoz
6;902;6184;Pueblonuevo del Guadiana;Badajoz
6;903;6186;Guadiana del Caudillo;Badajoz
7;1;7340;Alaró;Balears, Illes
7;2;7730;Alaior;Balears, Illes
7;3;7400;Alcúdia;Balears, Illes
7;4;7210;Algaida;Balears, Illes
7;4;7220;Algaida;Balears, Illes
7;4;7629;Algaida;Balears, Illes
7;5;7160;Andratx;Balears, Illes
7;5;7150;Andratx;Balears, Illes
7;5;7157;Andratx;Balears, Illes
7;5;7159;Andratx;Balears, Illes
7;6;7570;Artà;Balears, Illes
7;6;7579;Artà;Balears, Illes
7;7;7190;Banyalbufar;Balears, Illes
7;7;7191;Banyalbufar;Balears, Illes
7;8;7350;Binissalem;Balears, Illes
7;9;7311;Búger;Balears, Illes
7;10;7010;Bunyola;Balears, Illes
7;10;7110;Bunyola;Balears, Illes
7;10;7193;Bunyola;Balears, Illes
7;10;7349;Bunyola;Balears, Illes
